tilt_scale,cumulative_return_pct,annualized_sharpe,max_drawdown_pct,annualized_volatility_pct,total_turnover,saturation_rate_pct,root_saturation_rate_pct,plain_hrp_cumulative_return_pct,plain_hrp_annualized_sharpe
0.1,172.3223342011661,0.887257036689411,-21.48997495225188,17.0779141494976,153.243918244669,99.48586118251929,40.102827763496144,107.80737816477468,0.9070655355122615
0.3,110.1376401421919,0.7681058093938155,-20.690547772409296,14.612535284384768,83.53358632271441,21.336760925449877,3.5989717223650386,107.80737816477468,0.9070655355122615
0.5,92.00961303195494,0.7478098518468674,-20.153734675121925,13.079918614688351,55.80067221215747,7.712082262210797,3.3419023136246784,107.80737816477468,0.9070655355122615
